"CÓDIGO DA RECEITA","MÊS","DESCRIÇÃO RECEITA","UNIDADE GESTORA","CLASSIFICAÇÃO","VALOR DO MÊS (R$)","SALDO ATÉ MÊS (R$)"
"013250299","9","REM OUTROS DEP.DE REC NAO VINCULADOS","SUP. DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO","RECEBIDA","0.51","9.69"
"013250299","9","REM OUTROS DEP.DE REC NAO VINCULADOS","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","140000.00"
"013250299","9","REM OUTROS DEP.DE REC NAO VINCULADOS","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","21119.42","245021.29"
"013250299","9","REM OUTROS DEP.DE REC NAO VINCULADOS","UNIVERSIDADE ESTADUAL DA PARAIBA","PREVISTA","0.00","2000000.00"
"013250299","9","REM OUTROS DEP.DE REC NAO VINCULADOS","UNIVERSIDADE ESTADUAL DA PARAIBA","RECEBIDA","65133.48","1007542.51"
"013250299","9","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DA SAUDE","RECEBIDA","116.95","12011.88"
"013250299","9","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","74.88","74.88"
"013250299","9","REM.DE OUTROS DEP.BANCARIOS DE REC.NAO VINCULADOS","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","51000.00"
"013250299","9","REM.DE OUTROS DEP.BANCARIOS DE RECURSOS NAO VINCULADOS","AGENCIA DE REGULACAO DO ESTADO DA PARAIBA","PREVISTA","0.00","70486.00"
"013250299","9","REM.DE OUTROS DEP.BANCARIOS DE RECURSOS NAO VINCULADOS","AGENCIA DE REGULACAO DO ESTADO DA PARAIBA","RECEBIDA","848.61","68165.91"
"013250299","10","REM OUTROS DEP REC NAO VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","20000000.00"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","AGENCIA EXECUTIVA DE GESTAO DAS AGUAS DO ESTADO DA PB","RECEBIDA","98.83","1789.62"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","CIA DE DESENVOLVIMENTO DA PARAIBA","PREVISTA","0.00","138919.00"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","CIA DE DESENVOLVIMENTO DA PARAIBA","RECEBIDA","0.00","31432.55"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","RECEBIDA","15637.09","368353.99"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","COMPANHIA ESTADUAL DE HABITACAO POPULAR","RECEBIDA","5826.01","6731.75"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","PREVISTA","0.00","1409549.00"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","RECEBIDA","156169.50","1326447.21"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","EMPASA - EMP. PARAIBANA DE ABAST. E SERV. AGRICOLAS","RECEBIDA","0.00","8326.92"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","EMPRESA PARAIBANA DE TURISMO SA  -  PB-TUR","RECEBIDA","1291.92","12887.22"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","ESPEP - ESCOLA DE SERVICO PUBLICO DO ESTADO DA PARAIBA","RECEBIDA","58.46","3816.11"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUND DESENV CRIANCA E ADOLESCENTE ALICE ALMEIDA","RECEBIDA","31123.75","410695.20"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO CENTRO INTEGR. DE APOIO AO POR. DE DEFICIENCIA","RECEBIDA","898.94","9635.34"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO DE ACAO COMUNITARIA","RECEBIDA","-1559.86","248806.32"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO DE APOIO A PESQUISA DO ESTADO DA PB - FAPESQ","RECEBIDA","18405.29","209798.56"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO ESPACO CULTURAL DA PARAIBA","RECEBIDA","2072.46","24152.00"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO DE MODERNIZACAO E REAPAR DA PROC GERAL DO ESTADO","RECEBIDA","5309.13","71676.38"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","PREVISTA","0.00","6000.00"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","RECEBIDA","0.00","1082.69"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DE DESENV DE RECURSOS HUMANOS","RECEBIDA","183.42","298.24"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DO PODER JUDICIARIO","PREVISTA","0.00","5185000.00"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DO PODER JUDICIARIO","RECEBIDA","216865.37","2633613.05"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","PREVISTA","0.00","24000.00"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","RECEBIDA","3.27","12238.21"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE PROTECAO AO MEIO AMBIENTE","PREVISTA","0.00","10000.00"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE PROTECAO AO MEIO AMBIENTE","RECEBIDA","3000.50","27109.83"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE RECURSOS HIDRICOS","RECEBIDA","0.04","250.82"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","HOSPITAL DA POLICIA MILITAR GEN EDSON RAMALHO","PREVISTA","0.00","30000.00"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","INSTITUTO DE METROLOGIA E QUALIDADE INDUST. DA PARAIBA","RECEBIDA","19624.58","53896.27"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","JUNTA COMERCIAL DO ESTADO DA PARAIBA","RECEBIDA","12.87","41325.18"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","LABORATORIO INDUSTRIAL FARMACEUTICO DA PARAIBA S/A","RECEBIDA","0.00","2585.31"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","LOTERIA DO ESTADO DA PARAIBA","RECEBIDA","530.24","11644.78"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","RADIO TABAJARA - SUPERINTENDENCIA DE RADIODIFUSAO","RECEBIDA","0.00","23950.96"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","SUP. DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO","RECEBIDA","0.00","9.69"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","140000.00"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","-2590.53","242430.76"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","UNIVERSIDADE ESTADUAL DA PARAIBA","PREVISTA","0.00","2000000.00"
"013250299","10","REM OUTROS DEP.DE REC NAO VINCULADOS","UNIVERSIDADE ESTADUAL DA PARAIBA","RECEBIDA","38806.38","1046348.89"
"013250299","10","REM. OUT. DEP. REC. NAO VINCULADOS","MINISTERIO PUBLICO","RECEBIDA","598.41","598.41"
"013250299","10","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DA SAUDE","RECEBIDA","379.49","12391.37"
"013250299","10","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","0.00","74.88"
"013250299","10","REM.DE OUTROS DEP.BANCARIOS DE REC.NAO VINCULADOS","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","51000.00"
"013250299","10","REM.DE OUTROS DEP.BANCARIOS DE RECURSOS NAO VINCULADOS","AGENCIA DE REGULACAO DO ESTADO DA PARAIBA","PREVISTA","0.00","70486.00"
"013250299","10","REM.DE OUTROS DEP.BANCARIOS DE RECURSOS NAO VINCULADOS","AGENCIA DE REGULACAO DO ESTADO DA PARAIBA","RECEBIDA","885.51","69051.42"
"013250299","11","REM OUTROS DEP REC NAO VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","20000000.00"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","AGENCIA EXECUTIVA DE GESTAO DAS AGUAS DO ESTADO DA PB","RECEBIDA","48.91","1838.53"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","CIA DE DESENVOLVIMENTO DA PARAIBA","PREVISTA","0.00","138919.00"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","CIA DE DESENVOLVIMENTO DA PARAIBA","RECEBIDA","0.00","31432.55"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","RECEBIDA","12107.24","380461.23"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","COMPANHIA ESTADUAL DE HABITACAO POPULAR","RECEBIDA","0.00","6731.75"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","PREVISTA","0.00","1409549.00"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","RECEBIDA","93537.69","1419984.90"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","EMPASA - EMP. PARAIBANA DE ABAST. E SERV. AGRICOLAS","RECEBIDA","0.00","8326.92"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","EMPRESA PARAIBANA DE TURISMO SA  -  PB-TUR","RECEBIDA","164.72","13051.94"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","ESPEP - ESCOLA DE SERVICO PUBLICO DO ESTADO DA PARAIBA","RECEBIDA","75.43","3891.54"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUND DESENV CRIANCA E ADOLESCENTE ALICE ALMEIDA","RECEBIDA","30865.55","441560.75"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO CENTRO INTEGR. DE APOIO AO POR. DE DEFICIENCIA","RECEBIDA","767.49","10402.83"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO DE ACAO COMUNITARIA","RECEBIDA","44261.32","293067.64"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO DE APOIO A PESQUISA DO ESTADO DA PB - FAPESQ","RECEBIDA","12356.13","222154.69"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO ESPACO CULTURAL DA PARAIBA","RECEBIDA","1977.42","26129.42"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO DE MODERNIZACAO E REAPAR DA PROC GERAL DO ESTADO","RECEBIDA","4560.13","76236.51"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","PREVISTA","0.00","6000.00"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","RECEBIDA","0.00","1082.69"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DE DESENV DE RECURSOS HUMANOS","RECEBIDA","105.70","403.94"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DO PODER JUDICIARIO","PREVISTA","0.00","5185000.00"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DO PODER JUDICIARIO","RECEBIDA","180080.90","2813693.95"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","PREVISTA","0.00","24000.00"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","RECEBIDA","0.00","12238.21"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE PROTECAO AO MEIO AMBIENTE","PREVISTA","0.00","10000.00"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE PROTECAO AO MEIO AMBIENTE","RECEBIDA","2726.25","29836.08"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE RECURSOS HIDRICOS","RECEBIDA","0.00","250.82"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","HOSPITAL DA POLICIA MILITAR GEN EDSON RAMALHO","PREVISTA","0.00","30000.00"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","INSTITUTO DE METROLOGIA E QUALIDADE INDUST. DA PARAIBA","RECEBIDA","3495.13","57391.40"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","JUNTA COMERCIAL DO ESTADO DA PARAIBA","RECEBIDA","6597.56","47922.74"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","LABORATORIO INDUSTRIAL FARMACEUTICO DA PARAIBA S/A","RECEBIDA","0.00","2585.31"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","LOTERIA DO ESTADO DA PARAIBA","RECEBIDA","317.70","11962.48"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","RADIO TABAJARA - SUPERINTENDENCIA DE RADIODIFUSAO","RECEBIDA","1882.94","25833.90"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","SUP. DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO","RECEBIDA","1.01","10.70"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","140000.00"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","19856.66","262287.42"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","UNIVERSIDADE ESTADUAL DA PARAIBA","PREVISTA","0.00","2000000.00"
"013250299","11","REM OUTROS DEP.DE REC NAO VINCULADOS","UNIVERSIDADE ESTADUAL DA PARAIBA","RECEBIDA","36518.92","1082867.81"
"013250299","11","REM. OUT. DEP. REC. NAO VINCULADOS","MINISTERIO PUBLICO","RECEBIDA","2102.96","2701.37"
"013250299","11","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DA SAUDE","RECEBIDA","0.00","12391.37"
"013250299","11","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","0.00","74.88"
"013250299","11","REM.DE OUTROS DEP.BANCARIOS DE REC.NAO VINCULADOS","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","51000.00"
"013250299","11","REM.DE OUTROS DEP.BANCARIOS DE RECURSOS NAO VINCULADOS","AGENCIA DE REGULACAO DO ESTADO DA PARAIBA","PREVISTA","0.00","70486.00"
"013250299","11","REM.DE OUTROS DEP.BANCARIOS DE RECURSOS NAO VINCULADOS","AGENCIA DE REGULACAO DO ESTADO DA PARAIBA","RECEBIDA","697.99","69749.41"
"013250299","12","REM OUTROS DEP REC NAO VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","20000000.00"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","AGENCIA EXECUTIVA DE GESTAO DAS AGUAS DO ESTADO DA PB","RECEBIDA","13.74","1852.27"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","CIA DE DESENVOLVIMENTO DA PARAIBA","PREVISTA","0.00","138919.00"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","CIA DE DESENVOLVIMENTO DA PARAIBA","RECEBIDA","46.02","31478.57"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","RECEBIDA","19832.50","400293.73"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","COMPANHIA ESTADUAL DE HABITACAO POPULAR","RECEBIDA","0.00","6731.75"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","PREVISTA","0.00","1409549.00"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","RECEBIDA","48275.41","1468260.31"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","EMPASA - EMP. PARAIBANA DE ABAST. E SERV. AGRICOLAS","RECEBIDA","0.00","8326.92"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","EMPRESA PARAIBANA DE TURISMO SA  -  PB-TUR","RECEBIDA","87.04","13138.98"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","ESPEP - ESCOLA DE SERVICO PUBLICO DO ESTADO DA PARAIBA","RECEBIDA","35.21","3926.75"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUND DESENV CRIANCA E ADOLESCENTE ALICE ALMEIDA","RECEBIDA","27277.38","468838.13"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO CENTRO INTEGR. DE APOIO AO POR. DE DEFICIENCIA","RECEBIDA","641.46","11044.29"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO DE ACAO COMUNITARIA","RECEBIDA","28733.38","321801.02"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO DE APOIO A PESQUISA DO ESTADO DA PB - FAPESQ","RECEBIDA","1970.56","224125.25"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO ESPACO CULTURAL DA PARAIBA","RECEBIDA","2102.42","28231.84"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO DE APOIO AO ESPORTE E LAZER DO ESTADO DA PARAIBA","RECEBIDA","1922.98","1922.98"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO DE MODERNIZACAO E REAPAR DA PROC GERAL DO ESTADO","RECEBIDA","4648.79","80885.30"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO DE RECUPERACAO DOS PRESIDIARIOS","RECEBIDA","2.36","2.36"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","PREVISTA","0.00","6000.00"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","RECEBIDA","1389.13","2471.82"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DE DESENV DE RECURSOS HUMANOS","RECEBIDA","0.00","403.94"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DO PODER JUDICIARIO","PREVISTA","0.00","5185000.00"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DO PODER JUDICIARIO","RECEBIDA","166353.92","2980047.87"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","PREVISTA","0.00","24000.00"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","RECEBIDA","426.31","12664.52"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE PROTECAO AO MEIO AMBIENTE","PREVISTA","0.00","10000.00"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE PROTECAO AO MEIO AMBIENTE","RECEBIDA","2875.16","32711.24"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE RECURSOS HIDRICOS","RECEBIDA","0.06","250.88"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","HOSPITAL DA POLICIA MILITAR GEN EDSON RAMALHO","PREVISTA","0.00","30000.00"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","INSTITUTO DE METROLOGIA E QUALIDADE INDUST. DA PARAIBA","RECEBIDA","4618.27","62009.67"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","JUNTA COMERCIAL DO ESTADO DA PARAIBA","RECEBIDA","6299.15","54221.89"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","LABORATORIO INDUSTRIAL FARMACEUTICO DA PARAIBA S/A","RECEBIDA","108038.80","110624.11"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","LOTERIA DO ESTADO DA PARAIBA","RECEBIDA","296.10","12258.58"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","RADIO TABAJARA - SUPERINTENDENCIA DE RADIODIFUSAO","RECEBIDA","0.00","25833.90"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","SUP. DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO","RECEBIDA","0.47","11.17"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","140000.00"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","21038.10","283325.52"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","UNIVERSIDADE ESTADUAL DA PARAIBA","PREVISTA","0.00","2000000.00"
"013250299","12","REM OUTROS DEP.DE REC NAO VINCULADOS","UNIVERSIDADE ESTADUAL DA PARAIBA","RECEBIDA","37990.81","1120858.62"
"013250299","12","REM. OUT. DEP. REC. NAO VINCULADOS","MINISTERIO PUBLICO","RECEBIDA","1073.37","3774.74"
"013250299","12","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DA SAUDE","RECEBIDA","837.68","13229.05"
"013250299","12","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","0.00","74.88"
"013250299","12","REM.DE OUTROS DEP.BANCARIOS DE REC.NAO VINCULADOS","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","51000.00"
"013250299","12","REM.DE OUTROS DEP.BANCARIOS DE RECURSOS NAO VINCULADOS","AGENCIA DE REGULACAO DO ESTADO DA PARAIBA","PREVISTA","0.00","70486.00"
"013250299","12","REM.DE OUTROS DEP.BANCARIOS DE RECURSOS NAO VINCULADOS","AGENCIA DE REGULACAO DO ESTADO DA PARAIBA","RECEBIDA","634.33","70383.74"
"013281000","1","REMUN.DOS INVEST.DO REGIME DE PREV. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","RECEBIDA","143747.63","143747.63"
"013281000","1","REMUN.DOS INVESTIM.DO REGIME DE PREVID. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","PREVISTA","2000000.00","2000000.00"
"013281000","2","REMUN.DOS INVEST.DO REGIME DE PREV. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","RECEBIDA","88366.34","232113.97"
"013281000","2","REMUN.DOS INVESTIM.DO REGIME DE PREVID. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","PREVISTA","0.00","2000000.00"
"013281000","3","REMUN.DOS INVEST.DO REGIME DE PREV. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","RECEBIDA","116736.08","348850.05"
"013281000","3","REMUN.DOS INVESTIM.DO REGIME DE PREVID. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","PREVISTA","0.00","2000000.00"
"013281000","4","REMUN.DOS INVEST.DO REGIME DE PREV. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","RECEBIDA","125091.90","473941.95"
"013281000","4","REMUN.DOS INVESTIM.DO REGIME DE PREVID. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","PREVISTA","0.00","2000000.00"
"013281000","5","REMUN.DOS INVEST.DO REGIME DE PREV. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","RECEBIDA","112068.90","586010.85"
"013281000","5","REMUN.DOS INVESTIM.DO REGIME DE PREVID. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","PREVISTA","0.00","2000000.00"
"013281000","6","REMUN.DOS INVEST.DO REGIME DE PREV. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","RECEBIDA","80465.54","666476.39"
"013281000","6","REMUN.DOS INVESTIM.DO REGIME DE PREVID. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","PREVISTA","0.00","2000000.00"
"013281000","7","REMUN.DOS INVEST.DO REGIME DE PREV. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","RECEBIDA","94613.35","761089.74"
"013281000","7","REMUN.DOS INVESTIM.DO REGIME DE PREVID. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","PREVISTA","0.00","2000000.00"
"013281000","8","REMUN.DOS INVEST.DO REGIME DE PREV. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","RECEBIDA","101124.42","862214.16"
"013281000","8","REMUN.DOS INVESTIM.DO REGIME DE PREVID. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","PREVISTA","0.00","2000000.00"
"013281000","9","REMUN.DOS INVEST.DO REGIME DE PREV. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","RECEBIDA","74958.78","937172.94"
"013281000","9","REMUN.DOS INVESTIM.DO REGIME DE PREVID. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","PREVISTA","0.00","2000000.00"
"013281000","10","REMUN.DOS INVEST.DO REGIME DE PREV. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","RECEBIDA","196379.91","1133552.85"
"013281000","10","REMUN.DOS INVESTIM.DO REGIME DE PREVID. DO SERV.EM RENDA FIXA","PARAIBA PREVIDENCIA - PBPREV","PREVISTA","0.00","2000000.00"
