"CÓDIGO DA RECEITA","MÊS","DESCRIÇÃO RECEITA","UNIDADE GESTORA","CLASSIFICAÇÃO","VALOR DO MÊS (R$)","SALDO ATÉ MÊS (R$)"
"013250199","10","REM.OUTROS DEP.DE REC.VINCULADOS","HOSPITAL DA POLICIA MILITAR GEN EDSON RAMALHO","RECEBIDA","9311.75","48539.73"
"013250199","11","REM DE OUTROS DEPOSITOS BANCARIOS DE REC VINCULADOS","FUNDO DE APOIO AO DESENVOLVIMENTO INDUSTRIAL DA PB","RECEBIDA","28654.58","259292.06"
"013250199","11","REM OUTROS DEP.DE REC VINCULADOS","FUNDO ESPECIAL DO CORPO DE BOMBEIROS","PREVISTA","0.00","288000.00"
"013250199","11","REM OUTROS DEP.DE REC VINCULADOS","FUNDO ESPECIAL DO CORPO DE BOMBEIROS","RECEBIDA","73104.03","761302.87"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","CORPO DE BOMBEIROS MILITAR","RECEBIDA","2586.11","83700.95"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","DEFENSORIA PUBLICA DO ESTADO DA PARAIBA","RECEBIDA","489.34","7216.20"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","FUNDO DE APOIO A INDUSTRIALIZACAO DO ESTADO DA PARAIBA","RECEBIDA","1.37","428.26"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","FUNDO ESPECIAL DA SEGURANCA PUBLICA","RECEBIDA","41791.31","141547.00"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","JUSTICA COMUM","RECEBIDA","185328.00","1388960.29"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","PREVISTA","0.00","5509148.00"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","RECEBIDA","20078.49","175446.32"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","PREVISTA","0.00","6094321.00"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","RECEBIDA","983234.30","10897436.02"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DA MULHER E DA DIVERSIDADE HUMANA","RECEBIDA","21818.51","214669.20"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","PREVISTA","97468.53","8342404.93"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","RECEBIDA","7201.66","272672.04"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","PREVISTA","0.00","799605.00"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","RECEBIDA","17228.10","54420.18"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA CULTURA","RECEBIDA","367.68","7562.76"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA EDUCACAO","RECEBIDA","235479.29","2138310.99"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA INFRA-ESTRUTURA","RECEBIDA","291086.00","3427953.70"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER","PREVISTA","0.00","1369589.00"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER","RECEBIDA","12746.06","35719.28"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA RECEITA","RECEBIDA","948.30","43133.26"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SAUDE","RECEBIDA","823248.36","6788959.67"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SEGURANCA E DA DEFESA SOCIAL","PREVISTA","0.00","6000.00"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SEGURANCA E DA DEFESA SOCIAL","RECEBIDA","283699.19","3107882.72"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","807000.00"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","119878.89","4300406.06"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO DESENVOLVIMENTO HUMANO","PREVISTA","0.00","6721483.00"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO DESENVOLVIMENTO HUMANO","RECEBIDA","330685.86","3665873.47"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTAO","PREVISTA","0.00","535607.00"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTAO","RECEBIDA","7016.45","102420.76"
"013250199","11","REM. OUT. DEP. BANC. REC. VINCULADOS","TRIBUNAL DE CONTAS","RECEBIDA","950.51","17097.32"
"013250199","11","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO DE FISCALIZACAO ORCAMENTARIA E FINANC MUNICIPAL","PREVISTA","0.00","400000.00"
"013250199","11","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO ESTADUAL DA CRIANCA E DO ADOLESCENTE","RECEBIDA","805.07","21068.94"
"013250199","11","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO ESTADUAL DE ASSISTENCIA SOCIAL","RECEBIDA","21356.83","250951.09"
"013250199","11","REM.OUT.DEP.BANC.REC.VINCULADOS","SUP. DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO","RECEBIDA","26101.92","119028.44"
"013250199","11","REM.OUTROS DEP.DE REC.VINCULADOS","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","13110.94","102402.71"
"013250199","11","REM.OUTROS DEP.DE REC.VINCULADOS","HOSPITAL DA POLICIA MILITAR GEN EDSON RAMALHO","RECEBIDA","5237.33","53777.06"
"013250199","12","REM DE OUTROS DEPOSITOS BANCARIOS DE REC VINCULADOS","FUNDO DE APOIO AO DESENVOLVIMENTO INDUSTRIAL DA PB","RECEBIDA","30766.49","290058.55"
"013250199","12","REM OUTROS DEP.DE REC VINCULADOS","FUNDO ESPECIAL DO CORPO DE BOMBEIROS","PREVISTA","0.00","288000.00"
"013250199","12","REM OUTROS DEP.DE REC VINCULADOS","FUNDO ESPECIAL DO CORPO DE BOMBEIROS","RECEBIDA","81076.88","842379.75"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","CORPO DE BOMBEIROS MILITAR","RECEBIDA","2710.82","86411.77"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","DEFENSORIA PUBLICA DO ESTADO DA PARAIBA","RECEBIDA","384.42","7600.62"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","FUNDO DE APOIO A INDUSTRIALIZACAO DO ESTADO DA PARAIBA","RECEBIDA","2.68","430.94"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","FUNDO ESPECIAL DA SEGURANCA PUBLICA","RECEBIDA","23012.02","164559.02"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","FUNDO ESTADUAL DE HAB E REG FUNDIARIA DE INTER SOCIAL","RECEBIDA","25083.90","25083.90"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","JUSTICA COMUM","RECEBIDA","102092.74","1491053.03"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","PREVISTA","0.00","5509148.00"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","RECEBIDA","20037.03","195483.35"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","PREVISTA","0.00","6094321.00"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","RECEBIDA","768239.03","11665675.05"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DA MULHER E DA DIVERSIDADE HUMANA","RECEBIDA","21150.78","235819.98"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","PREVISTA","6687.12","8349092.05"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","RECEBIDA","16348.07","289020.11"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","PREVISTA","0.00","799605.00"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","RECEBIDA","12891.53","67311.71"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA CULTURA","RECEBIDA","432.16","7994.92"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA EDUCACAO","RECEBIDA","728017.75","2866328.74"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA INFRA-ESTRUTURA","RECEBIDA","283056.99","3711010.69"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER","PREVISTA","13821.75","1383410.75"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER","RECEBIDA","28116.33","63835.61"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA RECEITA","RECEBIDA","3162.20","46295.46"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SAUDE","RECEBIDA","710862.89","7499822.56"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SEGURANCA E DA DEFESA SOCIAL","PREVISTA","0.00","6000.00"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SEGURANCA E DA DEFESA SOCIAL","RECEBIDA","348124.52","3456007.24"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","807000.00"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","912911.20","5213317.26"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO DESENVOLVIMENTO HUMANO","PREVISTA","0.00","6721483.00"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO DESENVOLVIMENTO HUMANO","RECEBIDA","247414.58","3913288.05"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTAO","PREVISTA","0.00","535607.00"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTAO","RECEBIDA","822.58","103243.34"
"013250199","12","REM. OUT. DEP. BANC. REC. VINCULADOS","TRIBUNAL DE CONTAS","RECEBIDA","2631.28","19728.60"
"013250199","12","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO DE FISCALIZACAO ORCAMENTARIA E FINANC MUNICIPAL","PREVISTA","0.00","400000.00"
"013250199","12","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO DE FISCALIZACAO ORCAMENTARIA E FINANC MUNICIPAL","RECEBIDA","309241.22","309241.22"
"013250199","12","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO ESTADUAL DA CRIANCA E DO ADOLESCENTE","RECEBIDA","924.28","21993.22"
"013250199","12","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO ESTADUAL DE ASSISTENCIA SOCIAL","RECEBIDA","33499.55","284450.64"
"013250199","12","REM.OUT.DEP.BANC.REC.VINCULADOS","SUP. DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO","RECEBIDA","34849.77","153878.21"
"013250199","12","REM.OUTROS DEP.DE REC.VINCULADOS","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","16108.58","118511.29"
"013250199","12","REM.OUTROS DEP.DE REC.VINCULADOS","HOSPITAL DA POLICIA MILITAR GEN EDSON RAMALHO","RECEBIDA","5515.08","59292.14"
"013250299","1","REM OUTROS DEP REC NAO VINCULADOS","FUNDO DE APOIO AO DESENVOLVIMENTO INDUSTRIAL DA PB","PREVISTA","200000.00","200000.00"
"013250299","1","REM OUTROS DEP REC NAO VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","46523000.00","46523000.00"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","AGENCIA EXECUTIVA DE GESTAO DAS AGUAS DO ESTADO DA PB","RECEBIDA","4464.90","4464.90"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","CIA DE DESENVOLVIMENTO DA PARAIBA","PREVISTA","200000.00","200000.00"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","RECEBIDA","53660.13","53660.13"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","PREVISTA","300000.00","300000.00"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","RECEBIDA","167421.76","167421.76"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","ESPEP - ESCOLA DE SERVICO PUBLICO DO ESTADO DA PARAIBA","RECEBIDA","259.25","259.25"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUND DESENV CRIANCA E ADOLESCENTE ALICE ALMEIDA","RECEBIDA","24933.67","24933.67"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO CENTRO INTEGR. DE APOIO AO POR. DE DEFICIENCIA","RECEBIDA","605.14","605.14"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO DE ACAO COMUNITARIA","RECEBIDA","43927.13","43927.13"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO DE APOIO A PESQUISA DO ESTADO DA PB - FAPESQ","RECEBIDA","41756.61","41756.61"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO ESPACO CULTURAL DA PARAIBA","RECEBIDA","1994.95","1994.95"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO DE APOIO AO ESPORTE E LAZER DO ESTADO DA PARAIBA","PREVISTA","30000.00","30000.00"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO DE APOIO AO ESPORTE E LAZER DO ESTADO DA PARAIBA","RECEBIDA","798.44","798.44"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","PREVISTA","2000.00","2000.00"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DE DESENV DE RECURSOS HUMANOS","RECEBIDA","1142.00","1142.00"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DO MINISTERIO PUBLICO","PREVISTA","166200.00","166200.00"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DO PODER JUDICIARIO","PREVISTA","1880000.00","1880000.00"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DO PODER JUDICIARIO","RECEBIDA","90406.41","90406.41"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","PREVISTA","30000.00","30000.00"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE PROTECAO AO MEIO AMBIENTE","PREVISTA","60000.00","60000.00"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE PROTECAO AO MEIO AMBIENTE","RECEBIDA","10366.60","10366.60"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE RECURSOS HIDRICOS","RECEBIDA","0.07","0.07"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","HOSPITAL DA POLICIA MILITAR GEN EDSON RAMALHO","PREVISTA","25000.00","25000.00"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","JUNTA COMERCIAL DO ESTADO DA PARAIBA","RECEBIDA","11135.89","11135.89"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","LOTERIA DO ESTADO DA PARAIBA","RECEBIDA","121.91","121.91"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","SUP. DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO","RECEBIDA","12473.03","12473.03"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","342000.00","342000.00"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","38742.80","38742.80"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","UNIVERSIDADE ESTADUAL DA PARAIBA","PREVISTA","200000.00","200000.00"
"013250299","1","REM OUTROS DEP.DE REC NAO VINCULADOS","UNIVERSIDADE ESTADUAL DA PARAIBA","RECEBIDA","81095.02","81095.02"
"013250299","1","REM. OUT. DEP. REC. NAO VINCULADOS","ASSEMBLEIA LEGISLATIVA","RECEBIDA","96498.91","96498.91"
"013250299","1","REM. OUT. DEP. REC. NAO VINCULADOS","MINISTERIO PUBLICO","RECEBIDA","777.07","777.07"
"013250299","1","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DA RECEITA","RECEBIDA","790.24","790.24"
"013250299","1","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DA SAUDE","RECEBIDA","11499.95","11499.95"
"013250299","1","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DA SEGURANCA E DA DEFESA SOCIAL","RECEBIDA","4162.29","4162.29"
"013250299","1","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","2678329.72","2678329.72"
"013250299","1","REM.DE OUTROS DEP.BANCARIOS DE REC.NAO VINCULADOS","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","40000.00","40000.00"
"013250299","1","REM.DE OUTROS DEP.BANCARIOS DE RECURSOS NAO VINCULADOS","AGENCIA DE REGULACAO DO ESTADO DA PARAIBA","PREVISTA","63000.00","63000.00"
"013250299","1","REM.DE OUTROS DEP.BANCARIOS DE RECURSOS NAO VINCULADOS","AGENCIA DE REGULACAO DO ESTADO DA PARAIBA","RECEBIDA","1604.40","1604.40"
"013250299","2","REM OUTROS DEP REC NAO VINCULADOS","FUNDO DE APOIO AO DESENVOLVIMENTO INDUSTRIAL DA PB","PREVISTA","0.00","200000.00"
"013250299","2","REM OUTROS DEP REC NAO VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","PREVISTA","0.00","46523000.00"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","AGENCIA EXECUTIVA DE GESTAO DAS AGUAS DO ESTADO DA PB","RECEBIDA","2976.29","7441.19"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","CIA DE DESENVOLVIMENTO DA PARAIBA","PREVISTA","0.00","200000.00"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","CODATA - CIA DE PROCESSAMENTO DE DADOS DA PARAIBA","RECEBIDA","0.00","53660.13"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","COMPANHIA ESTADUAL DE HABITACAO POPULAR","RECEBIDA","8208.76","8208.76"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","PREVISTA","0.00","300000.00"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","RECEBIDA","151454.71","318876.47"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","ESPEP - ESCOLA DE SERVICO PUBLICO DO ESTADO DA PARAIBA","RECEBIDA","0.00","259.25"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUND DESENV CRIANCA E ADOLESCENTE ALICE ALMEIDA","RECEBIDA","29006.36","53940.03"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO CENTRO INTEGR. DE APOIO AO POR. DE DEFICIENCIA","RECEBIDA","-361.89","243.25"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO DE ACAO COMUNITARIA","RECEBIDA","63459.94","107387.07"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO DE APOIO A PESQUISA DO ESTADO DA PB - FAPESQ","RECEBIDA","65892.49","107649.10"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDACAO ESPACO CULTURAL DA PARAIBA","RECEBIDA","0.00","1994.95"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO DE APOIO AO ESPORTE E LAZER DO ESTADO DA PARAIBA","PREVISTA","0.00","30000.00"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO DE APOIO AO ESPORTE E LAZER DO ESTADO DA PARAIBA","RECEBIDA","14.35","812.79"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO DE MODERNIZACAO E REAPAR DA PROC GERAL DO ESTADO","RECEBIDA","13091.97","13091.97"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","PREVISTA","0.00","2000.00"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","RECEBIDA","1014.89","1014.89"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DE DESENV DE RECURSOS HUMANOS","RECEBIDA","0.00","1142.00"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DO MINISTERIO PUBLICO","PREVISTA","0.00","166200.00"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DO MINISTERIO PUBLICO","RECEBIDA","6139.03","6139.03"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DO PODER JUDICIARIO","PREVISTA","0.00","1880000.00"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESPECIAL DO PODER JUDICIARIO","RECEBIDA","85118.79","175525.20"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","PREVISTA","0.00","30000.00"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","RECEBIDA","172.27","172.27"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE PROTECAO AO MEIO AMBIENTE","PREVISTA","0.00","60000.00"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE PROTECAO AO MEIO AMBIENTE","RECEBIDA","8788.16","19154.76"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","FUNDO ESTADUAL DE RECURSOS HIDRICOS","RECEBIDA","0.00","0.07"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","HOSPITAL DA POLICIA MILITAR GEN EDSON RAMALHO","PREVISTA","0.00","25000.00"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","JUNTA COMERCIAL DO ESTADO DA PARAIBA","RECEBIDA","3474.00","14609.89"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","LOTERIA DO ESTADO DA PARAIBA","RECEBIDA","94.29","216.20"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","RADIO TABAJARA - SUPERINTENDENCIA DE RADIODIFUSAO","RECEBIDA","1085.63","1085.63"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","SUP. DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO","RECEBIDA","0.00","12473.03"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","PREVISTA","0.00","342000.00"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","SUPERINTENDENCIA DE ADMINISTRACAO DO MEIO AMBIENTE","RECEBIDA","32890.28","71633.08"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","UNIVERSIDADE ESTADUAL DA PARAIBA","PREVISTA","0.00","200000.00"
"013250299","2","REM OUTROS DEP.DE REC NAO VINCULADOS","UNIVERSIDADE ESTADUAL DA PARAIBA","RECEBIDA","86234.71","167329.73"
"013250299","2","REM. OUT. DEP. REC. NAO VINCULADOS","ASSEMBLEIA LEGISLATIVA","RECEBIDA","104653.77","201152.68"
"013250299","2","REM. OUT. DEP. REC. NAO VINCULADOS","MINISTERIO PUBLICO","RECEBIDA","739.82","1516.89"
"013250299","2","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DA RECEITA","RECEBIDA","755.67","1545.91"
"013250299","2","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DA SAUDE","RECEBIDA","74528.95","86028.90"
"013250299","2","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DA SEGURANCA E DA DEFESA SOCIAL","RECEBIDA","4080.08","8242.37"
"013250299","2","REM. OUT. DEP. REC. NAO VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","3664366.66","6342696.38"
"013250299","2","REM.DE OUTROS DEP.BANCARIOS DE REC.NAO VINCULADOS","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","PREVISTA","0.00","40000.00"
