"Código da Unidade Gestora","Unidade Gestora","Código do Subelemento de Despesas","Subelemento de Despesa","Código da Função","Função","Código da Subfunção","Subfunção","Código do Programa","Programa","Código do Projeto Atividade","Projeto Atividade","Código da Natureza da Despesa","Natureza da despesa","Código da Fonte de Recurso","Fonte de Recursos","Código do Grupo de Despesas","Grupo de Despesas","Código da Unidade Orçamentária","Unidade Orçamentária","EXECUTADA (R$)","REALIZADA (R$)","SALDO A PAGAR (R$)"
"14901","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","93","ESTAGIARIOS","02","JUDICIARIA","422","DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","2392","ATENDIMENTO AOS DIREITOS DO CONSUMIDOR","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","560001","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","68.99","68.99","0.00"
"14901","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","94","MANUTENCAO DE AR CONDICIONADO","02","JUDICIARIA","422","DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","2392","ATENDIMENTO AOS DIREITOS DO CONSUMIDOR","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","560001","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","5090.00","5090.00","0.00"
"14901","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","96","CONFECCAO DE IMPRESSOS EM GERAL","02","JUDICIARIA","422","DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","2392","ATENDIMENTO AOS DIREITOS DO CONSUMIDOR","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","560001","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","3410.00","3410.00","0.00"
"14901","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","99","OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTATIVAS","02","JUDICIARIA","422","DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","2392","ATENDIMENTO AOS DIREITOS DO CONSUMIDOR","33904700","OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","560001","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","5664.00","5664.00","0.00"
"14901","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","61","SEGURO E LICENCIAMENTO DE VEICULOS","02","JUDICIARIA","422","DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","2392","ATENDIMENTO AOS DIREITOS DO CONSUMIDOR","33913900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","560001","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","1326.88","1326.88","0.00"
"14901","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","7","APARELHOS E UTENSILIOS TIPO DOMESTICO","02","JUDICIARIA","422","DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","2392","ATENDIMENTO AOS DIREITOS DO CONSUMIDOR","44905200","EQUIPAMENTOS E MATERIAL PERMANENTE","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","84","INVESTIMENTOS","560001","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","18890.10","18890.10","0.00"
"14901","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","13","EQUIPAMENTOS DE COMUNICACAO","02","JUDICIARIA","422","DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","2392","ATENDIMENTO AOS DIREITOS DO CONSUMIDOR","44905200","EQUIPAMENTOS E MATERIAL PERMANENTE","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","84","INVESTIMENTOS","560001","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","1916.64","1916.64","0.00"
"14901","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","80","EQUIPAMENTOS PARA TECNOLOGIA DA INFORMACAO","02","JUDICIARIA","422","DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","2392","ATENDIMENTO AOS DIREITOS DO CONSUMIDOR","44905200","EQUIPAMENTOS E MATERIAL PERMANENTE","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","84","INVESTIMENTOS","560001","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","6720.00","6720.00","0.00"
"14901","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","89","OUTROS EQUIPAMENTOS PARA TEC DA INFORMACAO","02","JUDICIARIA","422","DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","2392","ATENDIMENTO AOS DIREITOS DO CONSUMIDOR","44905200","EQUIPAMENTOS E MATERIAL PERMANENTE","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","84","INVESTIMENTOS","560001","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","2300.00","2300.00","0.00"
"14901","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","4","RESSARCIMENTO","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","0000","OPERACOES ESPECIAIS","7051","INDENIZACOES E RESTITUICOES","33909300","INDENIZACOES E RESTITUICOES","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","560001","FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR","1767.39","1767.39","0.00"
"14902","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","9","MATERIAL PARA LIMPEZA CONSERVACAO E HIGIENE","02","JUDICIARIA","062","DEFESA DO INTERESSE PUBLICO NO PROCESSO JUDICIARIO","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","4087","ASSISTENCIA JURIDICA GRATUITA","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","600001","FUNDO ESPECIAL DE DEFENSORIA PUBLICA","270.00","270.00","0.00"
"14902","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","12","PECAS E ACESSORIOS PARA VEICULOS","02","JUDICIARIA","062","DEFESA DO INTERESSE PUBLICO NO PROCESSO JUDICIARIO","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","4087","ASSISTENCIA JURIDICA GRATUITA","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","600001","FUNDO ESPECIAL DE DEFENSORIA PUBLICA","7789.20","6033.20","1756.00"
"14902","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","17","MATERIAL GRAFICO","02","JUDICIARIA","062","DEFESA DO INTERESSE PUBLICO NO PROCESSO JUDICIARIO","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","4087","ASSISTENCIA JURIDICA GRATUITA","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","600001","FUNDO ESPECIAL DE DEFENSORIA PUBLICA","1480.00","1480.00","0.00"
"14902","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","27","MATERIAL PARA SINALIZACAO E IDENTIFICACAO","02","JUDICIARIA","062","DEFESA DO INTERESSE PUBLICO NO PROCESSO JUDICIARIO","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","4087","ASSISTENCIA JURIDICA GRATUITA","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","600001","FUNDO ESPECIAL DE DEFENSORIA PUBLICA","540.00","540.00","0.00"
"14902","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","81","MATERIAL PARA TEC DA INFORMACAO","02","JUDICIARIA","062","DEFESA DO INTERESSE PUBLICO NO PROCESSO JUDICIARIO","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","4087","ASSISTENCIA JURIDICA GRATUITA","33903000","MATERIAL DE CONSUMO","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","600001","FUNDO ESPECIAL DE DEFENSORIA PUBLICA","1400.00","1400.00","0.00"
"14902","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","8","IMPOSTOS TAXAS E MULTAS","02","JUDICIARIA","062","DEFESA DO INTERESSE PUBLICO NO PROCESSO JUDICIARIO","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","4087","ASSISTENCIA JURIDICA GRATUITA","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","600001","FUNDO ESPECIAL DE DEFENSORIA PUBLICA","8.75","8.75","0.00"
"14902","FUNDO ESPECIAL DA DEFENSORIA PUBLICA","25","REPAROS E MANUTENCAO DE VEICULOS","02","JUDICIARIA","062","DEFESA DO INTERESSE PUBLICO NO PROCESSO JUDICIARIO","5158","DIREITOS DOS CIDADAOS EM EVIDENCIA","4087","ASSISTENCIA JURIDICA GRATUITA","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","70","REC DIRETAMEN ARRECADADOS - ADM INDIRETA","83","OUTRAS DESPESAS CORRENTES","600001","FUNDO ESPECIAL DE DEFENSORIA PUBLICA","1770.00","1770.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","6","MATERIAL PARA ACONDICIONAMENTO E EMBALAGEM","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4209","REPAROS E CONSERVACAO DE VEICULOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","9500.00","9500.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","12","PECAS E ACESSORIOS PARA VEICULOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4209","REPAROS E CONSERVACAO DE VEICULOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","64564.87","64564.87","0.00"
"15101","POLICIA MILITAR DO ESTADO","69","SUPRIMENTO DE FUNDOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4209","REPAROS E CONSERVACAO DE VEICULOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","1095858.40","1095858.40","0.00"
"15101","POLICIA MILITAR DO ESTADO","6","SUPRIMENTO DE FUNDOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4209","REPAROS E CONSERVACAO DE VEICULOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","490475.00","490475.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","25","REPAROS E MANUTENCAO DE VEICULOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4209","REPAROS E CONSERVACAO DE VEICULOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","28654.35","28654.35","0.00"
"15101","POLICIA MILITAR DO ESTADO","61","SEGURO E LICENCIAMENTO DE VEICULOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4211","SEGUROS E TAXAS DE VEICULOS","33913900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","28362.62","28362.62","0.00"
"15101","POLICIA MILITAR DO ESTADO","12","PECAS E ACESSORIOS PARA VEICULOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4212","AQUISICAO DE PECAS E ACESSORIOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","236.00","236.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","69","SUPRIMENTO DE FUNDOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4212","AQUISICAO DE PECAS E ACESSORIOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","69000.00","69000.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","6","SUPRIMENTO DE FUNDOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4212","AQUISICAO DE PECAS E ACESSORIOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","29500.00","29500.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","1","AJUDA DE CUSTO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","31901600","OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL","00","RECURSOS PROPRIOS DO ESTADO","11","PESSOAL E ENCARGOS SOCIAIS","150001","COMANDO GERAL DA POLICIA MILITAR","564.48","564.48","0.00"
"15101","POLICIA MILITAR DO ESTADO","99","OUTRAS DESPESAS VARIAVEIS PESSOAL CIVIL","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","31901600","OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL","00","RECURSOS PROPRIOS DO ESTADO","11","PESSOAL E ENCARGOS SOCIAIS","150001","COMANDO GERAL DA POLICIA MILITAR","160466.46","160466.46","0.00"
"15101","POLICIA MILITAR DO ESTADO","1","OUTRAS DESP DE PESSOAL DECORRENTES DE CONTRATO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","31903400","OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZACAO","00","RECURSOS PROPRIOS DO ESTADO","11","PESSOAL E ENCARGOS SOCIAIS","150001","COMANDO GERAL DA POLICIA MILITAR","301499.76","301499.76","0.00"
"15101","POLICIA MILITAR DO ESTADO","1","DIARIAS NO ESTADO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33901400","DIARIAS -  CIVIL","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","5320.00","5320.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","2","DIARIAS FORA DO ESTADO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33901400","DIARIAS -  CIVIL","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","2120.00","2120.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","1","DIARIAS NO ESTADO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33901500","DIARIAS -  MILITAR","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","46062.50","46062.50","0.00"
"15101","POLICIA MILITAR DO ESTADO","2","DIARIAS FORA DO ESTADO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33901500","DIARIAS -  MILITAR","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","65625.00","65625.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","4","SUPRIMENTO DE FUNDOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33901500","DIARIAS -  MILITAR","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","263220.00","263220.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","2","GENEROS DE ALIMENTOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","322016.61","322016.61","0.00"
"15101","POLICIA MILITAR DO ESTADO","5","MATERIAL DE EXPEDIENTE","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","44020.72","44020.72","0.00"
"15101","POLICIA MILITAR DO ESTADO","8","GAS ENGARRAFO PARA COZINHA","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","10253.50","5085.50","5168.00"
"15101","POLICIA MILITAR DO ESTADO","16","VESTUARIO E UNIFORME EM GERAL","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","714500.00","0.00","714500.00"
"15101","POLICIA MILITAR DO ESTADO","18","EXPLOSIVOS E MUNICOES","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","1029501.80","764830.00","264671.80"
"15101","POLICIA MILITAR DO ESTADO","29","MATERIAL PARA FARDAMENTO MILITAR","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","1148400.00","765600.00","382800.00"
"15101","POLICIA MILITAR DO ESTADO","37","AGUA MINERAL","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","2046.55","2046.55","0.00"
"15101","POLICIA MILITAR DO ESTADO","67","MATERIAL PARA MANUTENCAO DOS CREDES","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","366.00","366.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","69","SUPRIMENTO DE FUNDOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","2151585.00","2151585.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","99","OUTROS MATERIAIS DE CONSUMO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","540028.57","445158.57","94870.00"
"15101","POLICIA MILITAR DO ESTADO","1","PASSAGENS AEREAS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903300","PASSAGENS E DESPESAS COM LOCOMOCAO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","28254.56","28254.56","0.00"
"15101","POLICIA MILITAR DO ESTADO","6","SUPRIMENTO DE FUNDOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","244070.00","244070.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","13","LOCACAO DE MOVEIS MAQUINAS E EQUIPAMENTOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","2199610.68","2199610.68","0.00"
"15101","POLICIA MILITAR DO ESTADO","20","FORNECIMENTO DE ALIMENTACAO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","24300.00","24300.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","66","EVENTOS ARTISTICOS E CULTURAIS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","450.00","450.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","82","DESEV E MANUT DE SOFTWARE APLICATIVO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","96412.70","96412.70","0.00"
"15101","POLICIA MILITAR DO ESTADO","98","CONFECCAO DE MATERIAIS GRAFICOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","1900.00","1900.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","99","OUTROS SERVICOS DE TERCEIROS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","0.00","0.00","0.00"
"15101","POLICIA MILITAR DO ESTADO","99","OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTATIVAS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","APOIO ADMINISTRATIVO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33904700","OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","150001","COMANDO GERAL DA POLICIA MILITAR","95739.33","95739.33","0.00"
