"Código da Unidade Gestora","Unidade Gestora","Código do Subelemento de Despesas","Subelemento de Despesa","Código da Função","Função","Código da Subfunção","Subfunção","Código do Programa","Programa","Código do Projeto Atividade","Projeto Atividade","Código da Natureza da Despesa","Natureza da despesa","Código da Fonte de Recurso","Fonte de Recursos","Código do Grupo de Despesas","Grupo de Despesas","Código da Unidade Orçamentária","Unidade Orçamentária","EXECUTADA (R$)","REALIZADA (R$)","SALDO A PAGAR (R$)"
"22104","SECRETARIA DE ESTADO DA EDUCACAO","99","OUTROS SERVICOS DE TERCEIROS","12","EDUCACAO","361","ENSINO FUNDAMENTAL","5036","EDUCACAO PARA TODOS","4572","DESENVOLVIMENTO E MANUTENCAO DA 3? GERENCIA REGIONAL DE ENSINO - CAMPINA GRANDE","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","TERCEIRA GERENCIA REGIONAL DE ENSINO - CAMPINA GRANDE","9605.00","7680.00","1925.00"
"22104","SECRETARIA DE ESTADO DA EDUCACAO","25","REPAROS E MANUTENCAO DE VEICULOS","12","EDUCACAO","361","ENSINO FUNDAMENTAL","5036","EDUCACAO PARA TODOS","4572","DESENVOLVIMENTO E MANUTENCAO DA 3? GERENCIA REGIONAL DE ENSINO - CAMPINA GRANDE","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","TERCEIRA GERENCIA REGIONAL DE ENSINO - CAMPINA GRANDE","5200.00","5200.00","0.00"
"22104","SECRETARIA DE ESTADO DA EDUCACAO","62","DESPESAS COM REALIZACAO DE EVENTOS","12","EDUCACAO","361","ENSINO FUNDAMENTAL","5036","EDUCACAO PARA TODOS","4572","DESENVOLVIMENTO E MANUTENCAO DA 3? GERENCIA REGIONAL DE ENSINO - CAMPINA GRANDE","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","TERCEIRA GERENCIA REGIONAL DE ENSINO - CAMPINA GRANDE","7680.00","7680.00","0.00"
"22104","SECRETARIA DE ESTADO DA EDUCACAO","83","MANUT DE EQUIP DE TECNOLOGIA DA INF","12","EDUCACAO","361","ENSINO FUNDAMENTAL","5036","EDUCACAO PARA TODOS","4572","DESENVOLVIMENTO E MANUTENCAO DA 3? GERENCIA REGIONAL DE ENSINO - CAMPINA GRANDE","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","TERCEIRA GERENCIA REGIONAL DE ENSINO - CAMPINA GRANDE","4500.00","4500.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","1","DIARIAS NO ESTADO","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33901400","DIARIAS -  CIVIL","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","24165.00","24165.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","37","AGUA MINERAL","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33903000","MATERIAL DE CONSUMO","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","720.00","720.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","99","OUTROS MATERIAIS DE CONSUMO","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33903000","MATERIAL DE CONSUMO","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","3000.00","3000.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","14","MATERIAL PARA INSTALACAO HIDRAULICA","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33903000","MATERIAL DE CONSUMO","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","1350.00","1350.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","14","SERVICOS DE LIMPEZA E HIGIENIZACAO","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33903600","OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","1000.00","1000.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","99","OUTROS SERV DE TERC PESSOA FISICA","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33903600","OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","2963.00","2963.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","20","FORNECIMENTO DE ALIMENTACAO","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","2400.00","2400.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","62","DESPESAS COM REALIZACAO DE EVENTOS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","5320.00","5320.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","99","OUTROS SERVICOS DE TERCEIROS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","16350.00","16350.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","14","LOCACAO DE VEICULOS E AERONAVES","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","1600.00","1600.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","25","REPAROS E MANUTENCAO DE VEICULOS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","855.00","855.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","47","FILMAGEM FOTOGRAFIA E SOM","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","1600.00","1600.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","99","OUTROS SERVICOS DE TERCEIROS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","16823.00","16823.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","1","PASEP","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33904700","OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","200.00","200.00","0.00"
"22105","SECRETARIA DE ESTADO DA EDUCACAO","99","OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTATIVAS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4797","DESENVOLVIMENTO E MANUTENCAO DA 4? GERENCIA REGIONAL DE ENSINO - CUITE","33904700","OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUARTA GERENCIA REGIONAL DE ENSINO - CUITE","592.60","592.60","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","1","DIARIAS NO ESTADO","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33901400","DIARIAS -  CIVIL","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","15320.00","15320.00","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","1","DIARIAS NO ESTADO","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33901400","DIARIAS -  CIVIL","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","1200.00","1200.00","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","99","OUTROS MATERIAIS DE CONSUMO","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903000","MATERIAL DE CONSUMO","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","7993.13","7993.13","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","2","GENEROS DE ALIMENTOS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903000","MATERIAL DE CONSUMO","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","1189.32","1189.32","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","5","MATERIAL DE EXPEDIENTE","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903000","MATERIAL DE CONSUMO","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","6909.35","6909.35","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","9","MATERIAL PARA LIMPEZA CONSERVACAO E HIGIENE","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903000","MATERIAL DE CONSUMO","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","5516.21","5516.21","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","23","MATERIAL QUIMICO E RAIO X","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903000","MATERIAL DE CONSUMO","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","2500.00","0.00","2500.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","1","REMUNER DE SERVICOS DE NATUREZA EVENTUAL","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903600","OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","0.00","0.00","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","10","SERV TECNICO PROFISSIONAIS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903600","OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","4500.00","4500.00","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","11","REP ADAP MANUT E CONSERV DE BENS IMOVEIS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903600","OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","2559.00","2559.00","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","27","FRETES E CARRETOS PESSOA FISICA","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903600","OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","2305.00","2305.00","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","82","DESENV E MANUT DE SOFTWARE APLICATIVO","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903600","OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","600.00","600.00","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","99","OUTROS SERV DE TERC PESSOA FISICA","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903600","OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","4056.30","0.00","4056.30"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","10","SERV TECNICO PROFISSIONAIS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903600","OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","562.00","562.00","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","55","SERVICOS TECNICOS PROFISSIONAIS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","5305.00","5305.00","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","67","DESPESAS COM VIAGENS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","1547.50","1547.50","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","96","CONFECCAO DE IMPRESSOS EM GERAL","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","17748.00","17748.00","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","99","OUTROS SERVICOS DE TERCEIROS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","4330.00","4330.00","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","23","REPAROS CONSERVACAO E ADAPTACAO DE IMOVEIS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","0.00","0.00","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","67","DESPESAS COM VIAGENS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","2522.50","2522.50","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","96","CONFECCAO DE IMPRESSOS EM GERAL","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","7992.00","7992.00","0.00"
"22106","SECRETARIA DE ESTADO DA EDUCACAO","9","EQUIP E UTENSILIOS PARA ESCRITORIO","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4798","DESENVOLVIMENTO E MANUTENCAO DA 5? GERENCIA REGIONAL DE ENSINO - MONTEIRO","44905200","EQUIPAMENTOS E MATERIAL PERMANENTE","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","44","INVESTIMENTOS","220001","QUINTA GERENCIA REGIONAL DE ENSINO - MONTEIRO","2869.50","2869.50","0.00"
"22107","SECRETARIA DE ESTADO DA EDUCACAO","1","DIARIAS NO ESTADO","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4799","DESENVOLVIMENTO E MANUTENCAO DA 6? GERENCIA REGIONAL DE ENSINO - PATOS","33901400","DIARIAS -  CIVIL","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","SEXTA GERENCIA REGIONAL DE ENSINO - PATOS","22030.00","22030.00","0.00"
"22107","SECRETARIA DE ESTADO DA EDUCACAO","2","DIARIAS FORA DO ESTADO","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4799","DESENVOLVIMENTO E MANUTENCAO DA 6? GERENCIA REGIONAL DE ENSINO - PATOS","33901400","DIARIAS -  CIVIL","112","RECURSOS DESTINADOS A MANUTENCAO E DESENVOLVIMENTO DO ENSINO","53","OUTRAS DESPESAS CORRENTES","220001","SEXTA GERENCIA REGIONAL DE ENSINO - PATOS","1050.00","1050.00","0.00"
"22107","SECRETARIA DE ESTADO DA EDUCACAO","2","GENEROS DE ALIMENTOS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4799","DESENVOLVIMENTO E MANUTENCAO DA 6? GERENCIA REGIONAL DE ENSINO - PATOS","33903000","MATERIAL DE CONSUMO","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","SEXTA GERENCIA REGIONAL DE ENSINO - PATOS","4967.23","4967.23","0.00"
"22107","SECRETARIA DE ESTADO DA EDUCACAO","4","ALIMENTO PARA ANIMAIS","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4799","DESENVOLVIMENTO E MANUTENCAO DA 6? GERENCIA REGIONAL DE ENSINO - PATOS","33903000","MATERIAL DE CONSUMO","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","SEXTA GERENCIA REGIONAL DE ENSINO - PATOS","550.00","550.00","0.00"
"22107","SECRETARIA DE ESTADO DA EDUCACAO","5","MATERIAL DE EXPEDIENTE","12","EDUCACAO","368","EDUCACAO BASICA","5036","EDUCACAO PARA TODOS","4799","DESENVOLVIMENTO E MANUTENCAO DA 6? GERENCIA REGIONAL DE ENSINO - PATOS","33903000","MATERIAL DE CONSUMO","103","FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA","43","OUTRAS DESPESAS CORRENTES","220001","SEXTA GERENCIA REGIONAL DE ENSINO - PATOS","2764.50","2764.50","0.00"
