"Código da Unidade Gestora","Unidade Gestora","Código do Subelemento de Despesas","Subelemento de Despesa","Código da Função","Função","Código da Subfunção","Subfunção","Código do Programa","Programa","Código do Projeto Atividade","Projeto Atividade","Código da Natureza da Despesa","Natureza da despesa","Código da Fonte de Recurso","Fonte de Recursos","Código do Grupo de Despesas","Grupo de Despesas","Código da Unidade Orçamentária","Unidade Orçamentária","EXECUTADA (R$)","REALIZADA (R$)","SALDO A PAGAR (R$)"
"22208","FUNDACAO CENTRO INTEGR. DE APOIO AO POR. DE DEFICIENCIA","4","RESSARCIMENTO","28","ENCARGOS ESPECIAIS","846","OUTROS ENCARGOS ESPECIAIS","0000","OPERACOES ESPECIAIS","7051","INDENIZACOES E RESTITUICOES","33909300","INDENIZACOES E RESTITUICOES","72","RECURSOS DO SUS TRANSFERIDOS AO ESTADO","83","OUTRAS DESPESAS CORRENTES","220801","FUNDACAO CENTRO INTEG DE APOIO AO PORTADOR DE DEF FUNAD","395.76","395.76","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","1","DIARIAS NO ESTADO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33901400","DIARIAS -  CIVIL","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","4760.00","4760.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","2","DIARIAS FORA DO ESTADO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33901400","DIARIAS -  CIVIL","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","160.00","160.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","1","DIARIAS NO ESTADO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33901500","DIARIAS -  MILITAR","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","143415.00","143415.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","4","ALIMENTO PARA ANIMAIS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","3600.00","3600.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","10","MATERIAL PARA REPAROS E CONSERVACAO DE IMOVEIS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","7981.80","7981.80","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","14","MATERIAL PARA INSTALACAO HIDRAULICA","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","7774.98","7774.98","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","16","VESTUARIO E UNIFORME EM GERAL","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","8520.00","7920.00","600.00"
"23101","CORPO DE BOMBEIROS MILITAR","1","PASSAGENS AEREAS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903300","PASSAGENS E DESPESAS COM LOCOMOCAO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","3456.02","3456.02","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","46","ASSINATURA DE JORNAIS E REVISTAS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","5863.20","0.00","5863.20"
"23101","CORPO DE BOMBEIROS MILITAR","66","EVENTOS ARTISTICOS E CULTURAIS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","3500.00","3500.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","96","CONFECCAO DE IMPRESSOS EM GERAL","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","7800.00","0.00","7800.00"
"23101","CORPO DE BOMBEIROS MILITAR","46","ASSINATURAS DE JORNAIS E REVISTAS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33913900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","7840.00","0.00","7840.00"
"23101","CORPO DE BOMBEIROS MILITAR","57","PUBLICACAO DE EDITAIS E ATAS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4216","MANUTENCAO DE SERVICOS ADMINISTRATIVOS","33913900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","687.00","0.00","687.00"
"23101","CORPO DE BOMBEIROS MILITAR","10","DECIMO TERCEIRO SALARIO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4217","ENCARGOS COM PESSOAL ATIVO","31901100","VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL","00","RECURSOS PROPRIOS DO ESTADO","11","PESSOAL E ENCARGOS SOCIAIS","230001","CORPO DE BOMBEIROS MILITAR","2248.24","2248.24","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","17","FOLHA DE PAGAMENTO DE PESSOAL","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4217","ENCARGOS COM PESSOAL ATIVO","31901100","VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL","00","RECURSOS PROPRIOS DO ESTADO","11","PESSOAL E ENCARGOS SOCIAIS","230001","CORPO DE BOMBEIROS MILITAR","228391.48","228391.48","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","99","OUTRAS DESPESAS FIXAS PESSOAL CIVIL","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4217","ENCARGOS COM PESSOAL ATIVO","31901100","VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL","00","RECURSOS PROPRIOS DO ESTADO","11","PESSOAL E ENCARGOS SOCIAIS","230001","CORPO DE BOMBEIROS MILITAR","929.19","929.19","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","1","SOLDO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4217","ENCARGOS COM PESSOAL ATIVO","31901200","VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR","00","RECURSOS PROPRIOS DO ESTADO","11","PESSOAL E ENCARGOS SOCIAIS","230001","CORPO DE BOMBEIROS MILITAR","52989620.23","52989620.23","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","5","DECIMO TERCEIRO SALARIO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4217","ENCARGOS COM PESSOAL ATIVO","31901200","VENCIMENTOS E VANTAGENS FIXAS - PESSOAL MILITAR","00","RECURSOS PROPRIOS DO ESTADO","11","PESSOAL E ENCARGOS SOCIAIS","230001","CORPO DE BOMBEIROS MILITAR","3865501.86","3865501.86","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","1","CONTRIBUICOES AO SUPSEC","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4217","ENCARGOS COM PESSOAL ATIVO","31911300","OBRIGACOES PATRONAIS","00","RECURSOS PROPRIOS DO ESTADO","11","PESSOAL E ENCARGOS SOCIAIS","230001","CORPO DE BOMBEIROS MILITAR","7703733.70","7703733.70","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","6","CONTRIBUICOES DA PBPREV","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4217","ENCARGOS COM PESSOAL ATIVO","31911300","OBRIGACOES PATRONAIS","00","RECURSOS PROPRIOS DO ESTADO","11","PESSOAL E ENCARGOS SOCIAIS","230001","CORPO DE BOMBEIROS MILITAR","692659.86","692659.86","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","99","OUTRAS OBRIGACOES PATRONAIS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4217","ENCARGOS COM PESSOAL ATIVO","31911300","OBRIGACOES PATRONAIS","00","RECURSOS PROPRIOS DO ESTADO","11","PESSOAL E ENCARGOS SOCIAIS","230001","CORPO DE BOMBEIROS MILITAR","9095.64","9095.64","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","1","AUXILIO ALIMENTACAO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5046","GESTAO, MANUTENCAO E SERVICOS AO ESTADO","4221","VALE REFEICAO/ALIMENTACAO E AUXILIO ALIMENTACAO","33904600","AUXILIO-ALIMENTACAO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","4912458.80","4912458.80","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","1","DIARIAS NO ESTADO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33901500","DIARIAS -  MILITAR","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","34990.00","34990.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","2","GENEROS DE ALIMENTOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","7700.00","7700.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","5","MATERIAL DE EXPEDIENTE","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","2081.80","0.00","2081.80"
"23101","CORPO DE BOMBEIROS MILITAR","8","GAS ENGARRAFO PARA COZINHA","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","340.00","340.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","9","MATERIAL PARA LIMPEZA CONSERVACAO E HIGIENE","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","7941.69","7941.69","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","10","MATERIAL PARA REPAROS E CONSERVACAO DE IMOVEIS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","6660.70","6660.70","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","13","MATERIAL PARA INSTALACAO ELETRICA E ELETRONICA","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","5330.45","3618.00","1712.45"
"23101","CORPO DE BOMBEIROS MILITAR","14","MATERIAL PARA INSTALACAO HIDRAULICA","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","7334.30","7334.30","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","26","MATERIAL DE PROTECAO SEGURANCA E SOCORRO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","720.00","720.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","27","MATERIAL PARA SINALIZACAO E IDENTIFICACAO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","1050.00","1050.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","34","FERRAMENTAS E UTENSILIOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","5312.50","5312.50","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","37","AGUA MINERAL","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","1525.00","1525.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","83","AQUISICAO MATERIAL DE CONST PEQ REPAROS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","6069.60","6069.60","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","99","OUTROS MATERIAIS DE CONSUMO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","22933.77","22933.77","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","13","LOCACAO DE MOVEIS MAQUINAS E EQUIPAMENTOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","1040.00","1040.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","24","REPAROS CONSERVACAO DE MOVEIS E EQUIPAMENTOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","2110.00","2110.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","48","LIMPEZA EM GERAL","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","5000.00","5000.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","83","MANUT DE EQUIP DE TECNOLOGIA DA INF","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","2370.00","2370.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","94","MANUTENCAO DE AR CONDICIONADO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","3640.00","3640.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","96","CONFECCAO DE IMPRESSOS EM GERAL","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","4437.76","4437.76","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","98","CONFECCAO DE MATERIAIS GRAFICOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4565","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 2? BATALHAO","33903900","OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","1402.00","1402.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","1","DIARIAS NO ESTADO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4566","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 3? BATALHAO","33901500","DIARIAS -  MILITAR","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","37030.00","37030.00","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","1","COMBUSTIVEIS E LUBRIFICANTES","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4566","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 3? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","6018.50","5750.50","268.00"
"23101","CORPO DE BOMBEIROS MILITAR","2","GENEROS DE ALIMENTOS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4566","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 3? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","1342.05","1342.05","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","5","MATERIAL DE EXPEDIENTE","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4566","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 3? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","3098.05","3098.05","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","9","MATERIAL PARA LIMPEZA CONSERVACAO E HIGIENE","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4566","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 3? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","4317.25","4317.25","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","10","MATERIAL PARA REPAROS E CONSERVACAO DE IMOVEIS","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4566","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 3? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","2159.00","0.00","2159.00"
"23101","CORPO DE BOMBEIROS MILITAR","24","MATERIAL PARA ESPORTES E RECREACAO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4566","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 3? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","998.80","998.80","0.00"
"23101","CORPO DE BOMBEIROS MILITAR","68","MATERIAL PARA DECORACAO DE CURTA DURACAO","06","SEGURANCA PUBLICA","122","ADMINISTRACAO GERAL","5181","GESTAO DE RISCOS E RESPOSTAS A DESASTRES","4566","MANUTENCAO DOS SERVICOS ADMINISTRATIVOS E OPERACIONAIS DO 3? BATALHAO","33903000","MATERIAL DE CONSUMO","00","RECURSOS PROPRIOS DO ESTADO","13","OUTRAS DESPESAS CORRENTES","230001","CORPO DE BOMBEIROS MILITAR","490.00","490.00","0.00"
