"CÓDIGO DA RECEITA","MÊS","DESCRIÇÃO RECEITA","UNIDADE GESTORA","CLASSIFICAÇÃO","VALOR DO MÊS (R$)","SALDO ATÉ MÊS (R$)"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","CORPO DE BOMBEIROS MILITAR","RECEBIDA","3422.45","10395.65"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","DEFENSORIA PUBLICA DO ESTADO DA PARAIBA","RECEBIDA","290.82","1154.02"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","FUNDO ESPECIAL DA SEGURANCA PUBLICA","RECEBIDA","9504.77","28241.25"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","JUSTICA COMUM","RECEBIDA","128006.77","281116.34"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","MINISTERIO PUBLICO","RECEBIDA","444.55","1890.64"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","PREVISTA","0.00","230000.00"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","RECEBIDA","9930.43","36642.77"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","PREVISTA","0.00","8500000.00"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","RECEBIDA","697286.95","1627480.62"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DA MULHER E DA DIVERSIDADE HUMANA","RECEBIDA","15026.25","65946.76"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO DESENV DA AGROPECUARIA E DA PESCA","PREVISTA","0.00","1000.00"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","PREVISTA","0.00","546000.00"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","RECEBIDA","30781.62","122204.00"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO","RECEBIDA","220.37","4742.49"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","PREVISTA","0.00","2200000.00"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","RECEBIDA","5567.69","5581.36"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA EDUCACAO","PREVISTA","0.00","800000.00"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA EDUCACAO","RECEBIDA","170068.23","700127.61"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA INFRA-ESTRUTURA","PREVISTA","0.00","5650000.00"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA INFRA-ESTRUTURA","RECEBIDA","269658.42","1112298.43"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER","RECEBIDA","0.00","4462.62"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA RECEITA","RECEBIDA","1070.56","1557.21"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SAUDE","RECEBIDA","179592.90","608945.71"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SEGURANCA E DA DEFESA SOCIAL","RECEBIDA","78813.22","95567.55"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","313760.07","1463498.04"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO DESENVOLVIMENTO HUMANO","RECEBIDA","180989.20","619328.37"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTAO","PREVISTA","0.00","1000.00"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTAO","RECEBIDA","420.92","10440.29"
"013250199","4","REM. OUT. DEP. BANC. REC. VINCULADOS","TRIBUNAL DE CONTAS","RECEBIDA","2996.44","11325.58"
"013250199","4","REM.DE OUTROS DEP.DE REC VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","RECEBIDA","0.00","23.20"
"013250199","4","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO ESTADUAL DA CRIANCA E DO ADOLESCENTE","RECEBIDA","0.00","1315.26"
"013250199","4","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO ESTADUAL DE ASSISTENCIA SOCIAL","RECEBIDA","0.00","12689.32"
"013250199","4","REM.OUTROS DEP.DE REC.VINCULADOS","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","2420.15","6633.79"
"013250199","4","REM.OUTROS DEP.DE REC.VINCULADOS","HOSPITAL DA POLICIA MILITAR GEN EDSON RAMALHO","RECEBIDA","1349.79","3323.48"
"013250199","5","REM DE OUTROS DEPOSITOS BANCARIOS DE REC VINCULADOS","FUNDO DE APOIO AO DESENVOLVIMENTO INDUSTRIAL DA PB","PREVISTA","0.00","200000.00"
"013250199","5","REM DE OUTROS DEPOSITOS BANCARIOS DE REC VINCULADOS","FUNDO DE APOIO AO DESENVOLVIMENTO INDUSTRIAL DA PB","RECEBIDA","5550.39","21962.69"
"013250199","5","REM OUTROS DEP.DE REC VINCULADOS","FUNDO ESPECIAL DO CORPO DE BOMBEIROS","PREVISTA","0.00","360000.00"
"013250199","5","REM OUTROS DEP.DE REC VINCULADOS","FUNDO ESPECIAL DO CORPO DE BOMBEIROS","RECEBIDA","7970.52","101528.87"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","CORPO DE BOMBEIROS MILITAR","RECEBIDA","0.00","10395.65"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","DEFENSORIA PUBLICA DO ESTADO DA PARAIBA","RECEBIDA","292.26","1446.28"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","FUNDO ESPECIAL DA SEGURANCA PUBLICA","RECEBIDA","2272.58","30513.83"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","JUSTICA COMUM","RECEBIDA","143157.07","424273.41"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","MINISTERIO PUBLICO","RECEBIDA","399.56","2290.20"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","PREVISTA","0.00","230000.00"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","RECEBIDA","11231.40","47874.17"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","PREVISTA","0.00","8500000.00"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","RECEBIDA","738048.52","2365529.14"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DA MULHER E DA DIVERSIDADE HUMANA","RECEBIDA","15131.79","81078.55"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO DESENV DA AGROPECUARIA E DA PESCA","PREVISTA","0.00","1000.00"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","PREVISTA","0.00","546000.00"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","RECEBIDA","30935.38","153139.38"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO","RECEBIDA","205.28","4947.77"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","PREVISTA","0.00","2200000.00"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","RECEBIDA","1789.16","7370.52"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA EDUCACAO","PREVISTA","0.00","800000.00"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA EDUCACAO","RECEBIDA","160929.94","861057.55"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA INFRA-ESTRUTURA","PREVISTA","0.00","5650000.00"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA INFRA-ESTRUTURA","RECEBIDA","316374.77","1428673.20"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER","RECEBIDA","2960.35","7422.97"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA RECEITA","RECEBIDA","1051.03","2608.24"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SAUDE","RECEBIDA","195.39","609141.10"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SEGURANCA E DA DEFESA SOCIAL","RECEBIDA","26544.21","122111.76"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","377353.29","1840851.33"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO DESENVOLVIMENTO HUMANO","RECEBIDA","179808.13","799136.50"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTAO","PREVISTA","0.00","1000.00"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTAO","RECEBIDA","3509.19","13949.48"
"013250199","5","REM. OUT. DEP. BANC. REC. VINCULADOS","TRIBUNAL DE CONTAS","RECEBIDA","988.23","12313.81"
"013250199","5","REM.DE OUTROS DEP.DE REC VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","RECEBIDA","0.00","23.20"
"013250199","5","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO ESTADUAL DA CRIANCA E DO ADOLESCENTE","RECEBIDA","3231.06","4546.32"
"013250199","5","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO ESTADUAL DE ASSISTENCIA SOCIAL","RECEBIDA","53581.48","66270.80"
"013250199","5","REM.OUTROS DEP.DE REC.VINCULADOS","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","2820.73","9454.52"
"013250199","5","REM.OUTROS DEP.DE REC.VINCULADOS","HOSPITAL DA POLICIA MILITAR GEN EDSON RAMALHO","RECEBIDA","1191.40","4514.88"
"013250199","6","REM DE OUTROS DEPOSITOS BANCARIOS DE REC VINCULADOS","FUNDO DE APOIO AO DESENVOLVIMENTO INDUSTRIAL DA PB","PREVISTA","0.00","200000.00"
"013250199","6","REM DE OUTROS DEPOSITOS BANCARIOS DE REC VINCULADOS","FUNDO DE APOIO AO DESENVOLVIMENTO INDUSTRIAL DA PB","RECEBIDA","6364.99","28327.68"
"013250199","6","REM OUTROS DEP.DE REC VINCULADOS","FUNDO ESPECIAL DO CORPO DE BOMBEIROS","PREVISTA","0.00","360000.00"
"013250199","6","REM OUTROS DEP.DE REC VINCULADOS","FUNDO ESPECIAL DO CORPO DE BOMBEIROS","RECEBIDA","12055.79","113584.66"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","CORPO DE BOMBEIROS MILITAR","RECEBIDA","7568.25","17963.90"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","DEFENSORIA PUBLICA DO ESTADO DA PARAIBA","RECEBIDA","293.86","1740.14"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","FUNDO ESPECIAL DA SEGURANCA PUBLICA","RECEBIDA","9287.30","39801.13"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","JUSTICA COMUM","RECEBIDA","122586.22","546859.63"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","MINISTERIO PUBLICO","RECEBIDA","350.55","2640.75"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","PREVISTA","0.00","230000.00"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","RECEBIDA","13482.06","61356.23"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","PREVISTA","0.00","8500000.00"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","RECEBIDA","1302092.79","3667621.93"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DA MULHER E DA DIVERSIDADE HUMANA","RECEBIDA","15594.64","96673.19"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO DESENV DA AGROPECUARIA E DA PESCA","PREVISTA","0.00","1000.00"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","PREVISTA","0.00","546000.00"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","RECEBIDA","31091.65","184231.03"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO","RECEBIDA","218.83","5166.60"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","PREVISTA","0.00","2200000.00"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","RECEBIDA","1962.39","9332.91"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA EDUCACAO","PREVISTA","0.00","800000.00"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA EDUCACAO","RECEBIDA","794008.05","1655065.60"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA INFRA-ESTRUTURA","PREVISTA","0.00","5650000.00"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA INFRA-ESTRUTURA","RECEBIDA","322018.48","1750691.68"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER","PREVISTA","3228.35","3228.35"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER","RECEBIDA","0.00","7422.97"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA RECEITA","RECEBIDA","26276.82","28885.06"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SAUDE","RECEBIDA","348380.16","957521.26"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SEGURANCA E DA DEFESA SOCIAL","RECEBIDA","33942.92","156054.68"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","426981.32","2267832.65"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO DESENVOLVIMENTO HUMANO","RECEBIDA","191183.57","990320.07"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTAO","PREVISTA","0.00","1000.00"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTAO","RECEBIDA","3647.98","17597.46"
"013250199","6","REM. OUT. DEP. BANC. REC. VINCULADOS","TRIBUNAL DE CONTAS","RECEBIDA","1083.92","13397.73"
"013250199","6","REM.DE OUTROS DEP.DE REC VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","RECEBIDA","0.00","23.20"
"013250199","6","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO ESTADUAL DA CRIANCA E DO ADOLESCENTE","RECEBIDA","2402.76","6949.08"
"013250199","6","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO ESTADUAL DE ASSISTENCIA SOCIAL","RECEBIDA","12669.50","78940.30"
"013250199","6","REM.OUTROS DEP.DE REC.VINCULADOS","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","2769.71","12224.23"
"013250199","6","REM.OUTROS DEP.DE REC.VINCULADOS","HOSPITAL DA POLICIA MILITAR GEN EDSON RAMALHO","RECEBIDA","1259.91","5774.79"
"013250199","7","REM DE OUTROS DEPOSITOS BANCARIOS DE REC VINCULADOS","FUNDO DE APOIO AO DESENVOLVIMENTO INDUSTRIAL DA PB","PREVISTA","0.00","200000.00"
"013250199","7","REM DE OUTROS DEPOSITOS BANCARIOS DE REC VINCULADOS","FUNDO DE APOIO AO DESENVOLVIMENTO INDUSTRIAL DA PB","RECEBIDA","8115.96","36443.64"
"013250199","7","REM OUTROS DEP.DE REC VINCULADOS","FUNDO ESPECIAL DO CORPO DE BOMBEIROS","PREVISTA","0.00","360000.00"
"013250199","7","REM OUTROS DEP.DE REC VINCULADOS","FUNDO ESPECIAL DO CORPO DE BOMBEIROS","RECEBIDA","19114.83","132699.49"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","CORPO DE BOMBEIROS MILITAR","RECEBIDA","0.00","17963.90"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","DEFENSORIA PUBLICA DO ESTADO DA PARAIBA","RECEBIDA","295.76","2035.90"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","FUNDO ESPECIAL DA SEGURANCA PUBLICA","RECEBIDA","0.00","39801.13"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","JUSTICA COMUM","RECEBIDA","0.00","546859.63"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","MINISTERIO PUBLICO","RECEBIDA","405.76","3046.51"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","PREVISTA","0.00","230000.00"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","RECEBIDA","11550.29","72906.52"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","PREVISTA","0.00","8500000.00"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","RECEBIDA","0.00","3667621.93"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DA MULHER E DA DIVERSIDADE HUMANA","RECEBIDA","0.00","96673.19"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO DESENV DA AGROPECUARIA E DA PESCA","PREVISTA","0.00","1000.00"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","PREVISTA","0.00","546000.00"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","RECEBIDA","0.00","184231.03"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO","RECEBIDA","98.76","5265.36"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","PREVISTA","0.00","2200000.00"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","RECEBIDA","0.00","9332.91"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA EDUCACAO","PREVISTA","0.00","800000.00"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA EDUCACAO","RECEBIDA","0.00","1655065.60"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA INFRA-ESTRUTURA","PREVISTA","0.00","5650000.00"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA INFRA-ESTRUTURA","RECEBIDA","0.00","1750691.68"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER","PREVISTA","0.00","3228.35"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER","RECEBIDA","3565.79","10988.76"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA RECEITA","RECEBIDA","1386.96","30272.02"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SAUDE","RECEBIDA","14011.27","971532.53"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA SEGURANCA E DA DEFESA SOCIAL","RECEBIDA","0.00","156054.68"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DAS FINANCAS","RECEBIDA","526030.94","2793863.59"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO DESENVOLVIMENTO HUMANO","RECEBIDA","1.44","990321.51"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTAO","PREVISTA","0.00","1000.00"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DO PLANEJAMENTO E GESTAO","RECEBIDA","0.00","17597.46"
"013250199","7","REM. OUT. DEP. BANC. REC. VINCULADOS","TRIBUNAL DE CONTAS","RECEBIDA","0.00","13397.73"
"013250199","7","REM.DE OUTROS DEP.DE REC VINCULADOS","DEPARTAMENTO DE ESTRADAS E RODAGEM","RECEBIDA","0.00","23.20"
"013250199","7","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO ESTADUAL DA CRIANCA E DO ADOLESCENTE","RECEBIDA","0.00","6949.08"
"013250199","7","REM.DE OUTROS DEP.DE REC VINCULADOS","FUNDO ESTADUAL DE ASSISTENCIA SOCIAL","RECEBIDA","4518.71","83459.01"
"013250199","7","REM.OUTROS DEP.DE REC.VINCULADOS","AGENCIA ESTADUAL DE VIGILANCIA SANITARIA","RECEBIDA","2901.93","15126.16"
"013250199","7","REM.OUTROS DEP.DE REC.VINCULADOS","HOSPITAL DA POLICIA MILITAR GEN EDSON RAMALHO","RECEBIDA","0.00","5774.79"
"013250199","8","REM DE OUTROS DEPOSITOS BANCARIOS DE REC VINCULADOS","FUNDO DE APOIO AO DESENVOLVIMENTO INDUSTRIAL DA PB","PREVISTA","0.00","200000.00"
"013250199","8","REM DE OUTROS DEPOSITOS BANCARIOS DE REC VINCULADOS","FUNDO DE APOIO AO DESENVOLVIMENTO INDUSTRIAL DA PB","RECEBIDA","8567.90","45011.54"
"013250199","8","REM OUTROS DEP.DE REC VINCULADOS","FUNDO ESPECIAL DO CORPO DE BOMBEIROS","PREVISTA","0.00","360000.00"
"013250199","8","REM OUTROS DEP.DE REC VINCULADOS","FUNDO ESPECIAL DO CORPO DE BOMBEIROS","RECEBIDA","24364.67","157064.16"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","CORPO DE BOMBEIROS MILITAR","RECEBIDA","0.00","17963.90"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","DEFENSORIA PUBLICA DO ESTADO DA PARAIBA","RECEBIDA","310.79","2346.69"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","FUNDO ESPECIAL DA SEGURANCA PUBLICA","RECEBIDA","20757.08","60558.21"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","JUSTICA COMUM","RECEBIDA","0.00","546859.63"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","MINISTERIO PUBLICO","RECEBIDA","407.40","3453.91"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","PREVISTA","0.00","230000.00"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","PROJETO COOPERAR DO ESTADO DA PARAIBA","RECEBIDA","18564.23","91470.75"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","PREVISTA","0.00","8500000.00"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE EST DO MEIO AMB DOS REC HID DA CIEN E TECNOLOGIA","RECEBIDA","944968.31","4612590.24"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DA MULHER E DA DIVERSIDADE HUMANA","RECEBIDA","17104.30","113777.49"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO DESENV DA AGROPECUARIA E DA PESCA","PREVISTA","0.00","1000.00"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","PREVISTA","0.00","546000.00"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","SEC DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONOMICO","RECEBIDA","0.00","184231.03"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO","RECEBIDA","0.00","5265.36"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","PREVISTA","0.00","2200000.00"
"013250199","8","REM. OUT. DEP. BANC. REC. VINCULADOS","SECRETARIA DE ESTADO DA ADMINISTRACAO PENITENCIARIA","RECEBIDA","2455.22","11788.13"
